date,heure,symbol,direction,volume,prix_entree,prix_sortie,sl,tp,pnl,pnl_%_equity,equity_apres_trade,confiance_ia,setup,commentaire
2025-11-27,10:27:12,ETHUSD,buy,0.84,3031.94000,3031.94000,3031.14000,3033.54000,0,0,187769.36,0.95,entry_sf_ia7,""
2025-11-27,10:27:49,ETHUSD,buy,0.84,3031.77000,3031.77000,3030.97000,3033.37000,0,0,187769.36,0.95,entry_sf_ia7,""
2025-11-27,10:27:57,USDCHF,buy,0.65,0.80577,0.80577,0.80547,0.80637,0,0,187769.36,0.90,entry_sf_ia7,""
2025-11-27,10:48:59,US500.cash,buy,0.75,6813.37000,6813.37000,6813.22000,6813.67000,0,0,187765.58,0.90,entry_sf_ia7,""
2025-11-27,10:48:59,JP225.cash,sell,0.15,50077.83000,50077.83000,50079.03000,50075.43000,0,0,187765.58,0.90,entry_sf_ia7,"",""
2025-11-27,10:51:51,JP225.cash,buy,0.56,50085.83000,50085.83000,50084.63000,50088.23000,0,0,187765.58,0.90,entry_sf_ia7,"",""
2025-11-27,10:52:40,JP225.cash,buy,0.56,50082.83000,50082.83000,50081.63000,50085.23000,0,0,187765.58,0.90,entry_sf_ia7,"",""
2025-11-27,10:54:08,ETHUSD,buy,0.84,3031.10000,3031.10000,3030.30000,3032.70000,0,0,187765.58,0.95,entry_sf_ia7,"",""
2025-11-27,10:55:45,US500.cash,buy,0.75,6813.87000,6813.87000,6813.72000,6814.17000,0,0,187765.58,0.90,entry_sf_ia7,"",""
2025-11-27,10:55:45,JP225.cash,sell,0.15,50100.83000,50100.83000,50102.03000,50098.43000,0,0,187765.58,0.90,entry_sf_ia7,"",""
2025-11-27,10:56:17,ETHUSD,buy,0.84,3032.35000,3032.35000,3031.55000,3033.95000,0,0,187765.58,0.95,entry_sf_ia7,"",""
2025-11-27,10:56:51,ETHUSD,buy,0.84,3032.38000,3032.38000,3031.58000,3033.98000,0,0,187765.58,0.95,entry_sf_ia7,"",""
2025-11-27,10:57:25,USDCHF,buy,0.65,0.80580,0.80580,0.80550,0.80640,0,0,187765.58,0.90,entry_sf_ia7,"",""
2025-11-27,11:41:11,AUDUSD,buy,0.75,0.65269,0.65269,0.65239,0.65329,0,0,187583.09,0.90,entry_sf_ia7,"",""
2025-11-27,11:41:30,US500.cash,buy,0.75,6813.17000,6813.17000,6813.02000,6813.47000,0,0,187579.86,0.90,entry_sf_ia7,"",""
2025-11-27,11:41:30,JP225.cash,sell,0.15,50160.83000,50160.83000,50162.03000,50158.43000,0,0,187579.86,0.90,entry_sf_ia7,"",""
2025-11-27,11:42:15,US500.cash,buy,0.75,6813.07000,6813.07000,6812.92000,6813.37000,0,0,187577.44,0.90,entry_sf_ia7,"",""
2025-11-27,11:42:15,JP225.cash,sell,0.15,50162.83000,50162.83000,50164.03000,50160.43000,0,0,187577.44,0.90,entry_sf_ia7,"",""
2025-11-27,11:42:54,AUDUSD,buy,0.75,0.65270,0.65270,0.65240,0.65330,0,0,187577.44,0.90,entry_sf_ia7,"",""
2025-11-27,11:43:27,NZDUSD,buy,0.46,0.57152,0.57152,0.57122,0.57212,0,0,187587.93,0.90,entry_sf_ia7,"",""
2025-11-27,11:43:47,AUDUSD,buy,0.75,0.65273,0.65273,0.65243,0.65333,0,0,187587.93,0.90,entry_sf_ia7,"",""
2025-11-27,11:43:55,XAUUSD,buy,0.93,4161.30000,4161.30000,4160.10000,4163.70000,0,0,187587.93,0.90,entry_sf_ia7,"",""
2025-11-27,11:44:48,US500.cash,buy,0.75,6813.77000,6813.77000,6813.62000,6814.07000,0,0,187595.19,0.90,entry_sf_ia7,"",""
2025-11-27,11:44:48,JP225.cash,sell,0.15,50167.83000,50167.83000,50169.03000,50165.43000,0,0,187595.19,0.90,entry_sf_ia7,"",""
2025-11-27,11:45:32,USDCHF,buy,0.65,0.80596,0.80596,0.80566,0.80656,0,0,187597.61,0.90,entry_sf_ia7,"",""
2025-11-27,11:45:58,USDJPY,buy,0.93,156.31400,156.31400,156.28400,156.37400,0,0,187591.96,0.90,entry_sf_ia7,"",""
2025-11-27,11:45:58,AUDUSD,buy,0.75,0.65266,0.65266,0.65236,0.65326,0,0,187591.96,0.90,entry_sf_ia7,"",""
2025-11-27,11:45:58,NZDUSD,buy,0.46,0.57151,0.57151,0.57121,0.57211,0,0,187591.96,0.90,entry_sf_ia7,"",""
2025-11-27,11:46:53,AUDUSD,buy,0.75,0.65267,0.65267,0.65237,0.65327,0,0,187593.58,0.90,entry_sf_ia7,"",""
2025-11-27,11:49:04,JP225.cash,buy,0.56,50147.83000,50147.83000,50146.63000,50150.23000,0,0,187599.01,0.90,entry_sf_ia7,"",""
