symbol,action,entry,exit,sl,tp,pnl_usd,pnl_cost,lot,regime,result,bars_held,open_time,close_time
BTCUSD,BUY,38678.01,38895.9068,38027.96429,40303.12429,217.9,203.89,0.01,TREND_DOWN,SL,4,2022-03-14 22:00:00,2022-03-15 02:00:00
BTCUSD,BUY,41765.51,42014.14089,41154.72,43292.485,248.63,234.63,0.01,TREND_UP,SL,12,2022-03-19 09:00:00,2022-03-19 21:00:00
BTCUSD,BUY,42584.3,43081.84288,41577.1,45102.3,497.54,488.07,0.01,TREND_UP,SL,34,2022-03-22 19:00:00,2022-03-24 05:00:00
BTCUSD,BUY,43934.87,44587.00579,43485.90571,45057.28071,652.14,642.58,0.01,TREND_UP,SL,5,2022-03-25 11:00:00,2022-03-25 16:00:00
BTCUSD,SELL,44408.5,44239.34755,44695.99964,43641.83429,169.15,154.78,0.01,TREND_UP,SL,6,2022-03-26 14:00:00,2022-03-26 20:00:00
BTCUSD,SELL,45156.01,45922.69857,45922.69857,43239.28857,-766.69,-776.26,0.01,TREND_DOWN,SL,6,2022-04-01 13:00:00,2022-04-01 19:00:00
BTCUSD,BUY,46540.01,45637.69143,45637.69143,48795.80643,-902.32,-916.5,0.01,RANGING,SL,7,2022-04-02 09:00:00,2022-04-02 23:00:00
BTCUSD,SELL,45471.16,44876.68153,46195.28286,43660.85286,594.48,584.93,0.01,TREND_DOWN,SL,6,2022-04-06 11:00:00,2022-04-06 17:00:00
BTCUSD,SELL,43388.51,42902.11408,44357.76286,40965.37786,486.4,476.68,0.01,TREND_DOWN,SL,33,2022-04-07 10:00:00,2022-04-08 19:00:00
BTCUSD,SELL,42585.0,42277.93828,43359.67571,40648.31071,307.06,293.09,0.01,TREND_DOWN,SL,11,2022-04-09 10:00:00,2022-04-09 21:00:00
BTCUSD,BUY,42607.51,43242.23274,42314.19786,43389.67571,634.72,620.49,0.01,RANGING,SL,6,2022-04-10 17:00:00,2022-04-10 23:00:00
BTCUSD,SELL,39917.59,39481.65809,40909.72857,37437.24357,435.93,426.08,0.01,TREND_DOWN,SL,16,2022-04-12 09:00:00,2022-04-13 01:00:00
BTCUSD,BUY,41215.4,40685.77143,40685.77143,42539.47143,-529.63,-539.22,0.01,TREND_UP,SL,7,2022-04-14 11:00:00,2022-04-14 18:00:00
BTCUSD,SELL,40009.24,40643.25714,40643.25714,38424.19714,-634.02,-643.61,0.01,TREND_DOWN,SL,12,2022-04-15 07:00:00,2022-04-15 19:00:00
BTCUSD,SELL,39403.71,40045.13143,40045.13143,37800.15643,-641.42,-650.84,0.01,TREND_DOWN,SL,5,2022-04-18 17:00:00,2022-04-18 22:00:00
BTCUSD,BUY,40666.26,40962.5922,39902.49429,42575.67429,296.33,286.77,0.01,TREND_UP,SL,8,2022-04-19 10:00:00,2022-04-19 18:00:00
BTCUSD,BUY,41365.01,41526.9301,40818.77714,42730.59214,161.92,152.54,0.01,TREND_UP,SL,7,2022-04-20 06:00:00,2022-04-20 13:00:00
BTCUSD,BUY,41486.5,41799.18216,41128.93286,42380.41786,312.68,302.98,0.01,TREND_UP,SL,3,2022-04-20 13:00:00,2022-04-20 16:00:00
BTCUSD,BUY,42139.26,41467.37286,41467.37286,43818.97786,-671.89,-681.45,0.01,TREND_UP,SL,3,2022-04-21 20:00:00,2022-04-21 23:00:00
BTCUSD,SELL,40715.26,40346.39227,41415.53714,38964.56714,368.87,359.11,0.01,TREND_DOWN,SL,4,2022-04-22 12:00:00,2022-04-22 16:00:00
BTCUSD,SELL,39600.38,39400.14468,40304.05571,37841.19071,200.24,186.1,0.01,TREND_DOWN,SL,8,2022-04-23 06:00:00,2022-04-23 14:00:00
BTCUSD,SELL,39515.0,39873.17286,39873.17286,38619.56786,-358.17,-383.81,0.01,TREND_DOWN,SL,7,2022-04-23 14:00:00,2022-04-23 21:00:00
BTCUSD,BUY,40375.76,39866.97,39866.97,41647.735,-508.79,-518.35,0.01,TREND_UP,SL,4,2022-04-26 14:00:00,2022-04-26 18:00:00
BTCUSD,SELL,38408.83,39287.19571,39287.19571,36212.91571,-878.37,-887.97,0.01,TREND_DOWN,SL,9,2022-04-27 09:00:00,2022-04-27 18:00:00
BTCUSD,SELL,39269.67,38657.54015,39912.16,37663.445,612.13,602.53,0.01,TREND_UP,SL,4,2022-04-29 18:00:00,2022-04-29 22:00:00
BTCUSD,SELL,38663.51,38252.04795,39225.66714,37258.11714,411.46,397.64,0.01,TREND_DOWN,SL,8,2022-04-30 08:00:00,2022-04-30 21:00:00
BTCUSD,SELL,37968.85,38553.41286,38553.41286,36507.44286,-584.56,-598.44,0.01,TREND_DOWN,SL,8,2022-05-01 12:00:00,2022-05-01 20:00:00
BTCUSD,BUY,38768.62,38146.90857,38146.90857,40322.89857,-621.71,-631.17,0.01,TREND_UP,SL,9,2022-05-02 14:00:00,2022-05-02 23:00:00
BTCUSD,SELL,36387.01,35964.4088,36958.89286,34957.30286,422.6,413.11,0.01,TREND_DOWN,SL,2,2022-05-06 14:00:00,2022-05-06 16:00:00
BTCUSD,SELL,34728.76,33754.11468,35582.31571,32594.87071,974.65,960.55,0.01,TREND_DOWN,SL,8,2022-05-08 15:00:00,2022-05-08 23:00:00
BTCUSD,SELL,34574.26,34206.36376,35263.15286,32852.02786,367.9,354.06,0.01,TREND_DOWN,SL,4,2022-05-09 00:00:00,2022-05-09 04:00:00
BTCUSD,BUY,30298.48,29336.53,29336.53,32703.355,-961.95,-975.96,0.01,TREND_UP,SL,3,2022-05-13 20:00:00,2022-05-13 23:00:00
BTCUSD,SELL,29466.48717,28990.70317,30110.25429,27857.07929,475.78,462.0,0.01,TREND_UP,SL,4,2022-05-14 13:00:00,2022-05-14 17:00:00
BTCUSD,SELL,29679.08,30672.71429,30672.71429,27194.99429,-993.63,-1014.37,0.01,TREND_UP,SL,15,2022-05-16 22:00:00,2022-05-17 13:00:00
BTCUSD,BUY,30130.26,29451.66857,29451.66857,31826.73857,-678.59,-687.92,0.01,TREND_UP,SL,11,2022-05-20 08:00:00,2022-05-20 19:00:00
BTCUSD,SELL,29223.76,29869.24,29869.24,27610.06,-645.48,-659.28,0.01,TREND_DOWN,SL,24,2022-05-21 08:00:00,2022-05-22 14:00:00
BTCUSD,BUY,30093.76,30485.79704,29631.57714,31249.21714,392.04,382.7,0.01,TREND_UP,SL,5,2022-05-23 07:00:00,2022-05-23 12:00:00
BTCUSD,SELL,29304.51,28977.73,29828.86286,27993.62786,326.78,317.38,0.01,TREND_DOWN,SL,8,2022-05-24 11:00:00,2022-05-24 19:00:00
BTCUSD,BUY,29778.76,29318.81143,29318.81143,30928.63143,-459.95,-469.33,0.01,RANGING,SL,2,2022-05-25 14:00:00,2022-05-25 16:00:00
BTCUSD,SELL,28775.51,29071.52107,29071.52107,27986.14714,-296.01,-371.35,0.01,TREND_DOWN,SL,4,2022-05-28 14:00:00,2022-05-28 18:00:00
BTCUSD,BUY,30443.16,30682.86384,29850.87429,31923.87429,239.7,230.3,0.01,TREND_UP,SL,6,2022-05-30 19:00:00,2022-05-31 01:00:00
BTCUSD,BUY,31478.26,31684.66141,30824.84714,33111.79214,206.4,196.88,0.01,TREND_UP,SL,7,2022-05-31 11:00:00,2022-05-31 18:00:00
BTCUSD,SELL,29894.26,30483.10857,30483.10857,28422.13857,-588.85,-598.29,0.01,TREND_DOWN,SL,16,2022-06-02 11:00:00,2022-06-03 03:00:00
BTCUSD,SELL,29653.76,29518.31125,30203.02,28280.61,135.45,121.46,0.01,RANGING,SL,13,2022-06-04 01:00:00,2022-06-04 14:00:00
BTCUSD,BUY,31284.76,30788.84143,30788.84143,32524.55643,-495.92,-505.25,0.01,TREND_UP,SL,8,2022-06-06 21:00:00,2022-06-07 05:00:00
BTCUSD,SELL,29883.76,30442.35571,30442.35571,28487.27071,-558.6,-567.97,0.01,TREND_DOWN,SL,5,2022-06-07 19:00:00,2022-06-08 00:00:00
BTCUSD,SELL,30209.51,30025.7676,30835.14286,28645.42786,183.74,169.84,0.01,TREND_UP,SL,18,2022-06-09 01:00:00,2022-06-09 19:00:00
BTCUSD,SELL,29204.35,29043.81454,29843.99714,27605.23214,160.54,146.52,0.01,TREND_DOWN,SL,9,2022-06-11 05:00:00,2022-06-11 14:00:00
BTCUSD,SELL,28475.76,28256.81611,29085.86571,26950.49571,218.94,204.88,0.01,TREND_DOWN,SL,2,2022-06-12 05:00:00,2022-06-12 07:00:00
BTCUSD,SELL,21131.99,22234.19429,22234.19429,18376.47929,-1102.2,-1116.04,0.01,TREND_DOWN,SL,7,2022-06-15 16:00:00,2022-06-15 23:00:00
BTCUSD,BUY,22059.03,20744.91714,20744.91714,25344.31214,-1314.11,-1327.91,0.01,TREND_DOWN,SL,10,2022-06-16 09:00:00,2022-06-16 19:00:00
BTCUSD,SELL,20841.4,20508.68714,21636.27143,18854.22143,332.71,318.81,0.01,TREND_DOWN,SL,11,2022-06-17 06:00:00,2022-06-17 17:00:00
BTCUSD,SELL,18938.51,18442.11762,19786.30714,16819.01714,496.39,475.89,0.01,TREND_DOWN,SL,4,2022-06-19 04:00:00,2022-06-19 08:00:00
BTCUSD,SELL,18474.01,19381.93286,19381.93286,16204.20286,-907.92,-928.5,0.01,TREND_DOWN,SL,6,2022-06-19 09:00:00,2022-06-19 16:00:00
BTCUSD,BUY,20025.76,20770.71253,18975.71286,22650.87786,744.95,731.17,0.01,RANGING,SL,10,2022-06-20 05:00:00,2022-06-20 15:00:00
BTCUSD,BUY,20496.26,20962.50727,19639.10714,22639.14214,466.25,452.51,0.01,TREND_UP,SL,18,2022-06-20 18:00:00,2022-06-21 12:00:00
BTCUSD,SELL,20403.26,20026.50457,20974.29143,18975.68143,376.76,367.48,0.01,TREND_UP,SL,8,2022-06-22 14:00:00,2022-06-22 22:00:00
BTCUSD,BUY,21101.26,21370.78062,20566.76286,22437.50286,269.52,260.22,0.01,TREND_UP,SL,9,2022-06-24 19:00:00,2022-06-25 04:00:00
BTCUSD,BUY,21443.0,21092.17429,21092.17429,22320.06429,-350.83,-364.6,0.01,TREND_UP,SL,10,2022-06-26 17:00:00,2022-06-27 03:00:00
BTCUSD,SELL,20709.26,21096.87571,21096.87571,19740.22071,-387.62,-396.88,0.01,TREND_DOWN,SL,5,2022-06-28 08:00:00,2022-06-28 13:00:00
BTCUSD,SELL,20072.76,19956.47091,20472.45857,19073.51357,116.29,106.98,0.01,TREND_DOWN,SL,19,2022-06-29 16:00:00,2022-06-30 11:00:00
BTCUSD,BUY,19463.25,18891.71286,18891.71286,20892.09286,-571.54,-592.08,0.01,TREND_DOWN,SL,34,2022-07-01 22:00:00,2022-07-03 09:00:00
BTCUSD,BUY,20159.5,20341.06745,19566.31571,21642.46071,181.57,167.81,0.01,TREND_UP,SL,13,2022-07-06 13:00:00,2022-07-07 02:00:00
BTCUSD,BUY,20490.5,20587.57406,20195.97286,21226.81786,97.07,87.75,0.01,TREND_UP,SL,3,2022-07-07 16:00:00,2022-07-07 19:00:00
BTCUSD,BUY,21786.25,21181.98429,21181.98429,23296.91429,-604.27,-613.49,0.01,TREND_UP,SL,5,2022-07-08 12:00:00,2022-07-08 17:00:00
BTCUSD,SELL,20536.5,20349.11424,20894.72143,19640.94643,187.39,181.07,0.01,TREND_DOWN,SL,5,2022-07-11 14:00:00,2022-07-11 19:00:00
BTCUSD,SELL,20424.0,19923.89011,20772.49286,19552.76786,500.11,493.85,0.01,TREND_DOWN,SL,9,2022-07-11 20:00:00,2022-07-12 05:00:00
BTCUSD,SELL,19855.25,19327.04089,20187.10143,19025.62143,528.21,521.89,0.01,TREND_DOWN,SL,8,2022-07-12 17:00:00,2022-07-13 01:00:00
BTCUSD,BUY,20530.13,20767.24917,19973.84143,21920.85143,237.12,230.82,0.01,TREND_UP,SL,4,2022-07-15 09:00:00,2022-07-15 13:00:00
BTCUSD,BUY,21151.75,21520.79324,20712.43714,22250.03214,369.04,359.74,0.01,TREND_UP,SL,6,2022-07-17 07:00:00,2022-07-17 13:00:00
BTCUSD,BUY,21359.81,20941.97857,20941.97857,22404.38857,-417.83,-427.13,0.01,TREND_UP,SL,8,2022-07-17 14:00:00,2022-07-17 22:00:00
BTCUSD,BUY,23030.94,23602.8184,22199.99429,25108.30429,571.88,562.61,0.01,TREND_UP,SL,7,2022-07-20 05:00:00,2022-07-20 12:00:00
BTCUSD,BUY,23376.32,23877.12509,22683.74857,25107.74857,500.81,491.43,0.01,TREND_UP,SL,7,2022-07-20 12:00:00,2022-07-20 19:00:00
BTCUSD,SELL,22896.28,22179.68186,23332.73286,21805.14786,716.6,707.3,0.01,TREND_UP,SL,6,2022-07-23 10:00:00,2022-07-23 21:00:00
BTCUSD,SELL,21942.7,21657.75759,22272.61714,21117.90714,284.94,278.63,0.01,TREND_DOWN,SL,4,2022-07-25 21:00:00,2022-07-26 01:00:00
BTCUSD,BUY,21197.13,21658.04377,20905.60571,21925.94071,460.91,454.63,0.01,TREND_DOWN,SL,6,2022-07-27 16:00:00,2022-07-27 22:00:00
BTCUSD,BUY,22925.38,23123.63393,22250.12,24613.53,198.25,191.89,0.01,TREND_UP,SL,8,2022-07-28 12:00:00,2022-07-28 20:00:00
BTCUSD,BUY,23938.46,24113.30568,23416.94857,25242.23857,174.85,168.48,0.01,TREND_UP,SL,28,2022-07-29 11:00:00,2022-07-30 15:00:00
BTCUSD,SELL,23752.48,23491.29555,24186.37286,22667.74786,261.18,251.94,0.01,TREND_UP,SL,10,2022-07-31 14:00:00,2022-08-01 00:00:00
BTCUSD,SELL,23236.2,22977.2034,23593.94286,22341.84286,259.0,252.72,0.01,TREND_DOWN,SL,6,2022-08-01 18:00:00,2022-08-02 00:00:00
BTCUSD,SELL,22853.66,23223.97143,23223.97143,21927.88143,-370.31,-376.63,0.01,TREND_DOWN,SL,6,2022-08-02 15:00:00,2022-08-02 21:00:00
BTCUSD,BUY,23338.47,22951.33571,22951.33571,24306.30571,-387.13,-396.43,0.01,TREND_UP,SL,2,2022-08-04 01:00:00,2022-08-04 03:00:00
BTCUSD,SELL,22913.08,22618.71444,23282.73857,21988.93357,294.37,288.03,0.01,RANGING,SL,3,2022-08-04 19:00:00,2022-08-04 22:00:00
BTCUSD,SELL,22613.99,23028.3,23028.3,21578.215,-414.31,-420.64,0.01,TREND_DOWN,SL,4,2022-08-05 03:00:00,2022-08-05 07:00:00
BTCUSD,BUY,23166.33,23278.60398,22719.33,24283.83,112.27,106.01,0.01,TREND_DOWN,SL,21,2022-08-05 19:00:00,2022-08-06 16:00:00
BTCUSD,BUY,23935.23,23562.87143,23562.87143,24866.12643,-372.36,-378.63,0.01,TREND_UP,SL,17,2022-08-08 21:00:00,2022-08-09 14:00:00
BTCUSD,SELL,23163.78,23059.92716,23497.06857,22330.55857,103.85,97.54,0.01,TREND_DOWN,SL,2,2022-08-10 03:00:00,2022-08-10 05:00:00
BTCUSD,SELL,22930.81,23221.49714,23221.49714,22204.09214,-290.69,-297.11,0.01,TREND_DOWN,SL,6,2022-08-10 11:00:00,2022-08-10 17:00:00
BTCUSD,BUY,24560.63,24039.64857,24039.64857,25863.08357,-520.98,-527.39,0.01,TREND_UP,SL,6,2022-08-11 19:00:00,2022-08-12 01:00:00
BTCUSD,SELL,23979.03,23793.73237,24338.33286,23080.77286,185.3,178.92,0.01,TREND_UP,SL,2,2022-08-12 14:00:00,2022-08-12 16:00:00
BTCUSD,BUY,24406.43,24548.70871,24050.87714,25295.31214,142.28,133.05,0.01,TREND_UP,SL,19,2022-08-13 13:00:00,2022-08-14 09:00:00
BTCUSD,SELL,24089.38,23913.2361,24398.74536,23264.40571,176.14,169.78,0.01,TREND_DOWN,SL,8,2022-08-16 04:00:00,2022-08-16 12:00:00
BTCUSD,SELL,23448.61,23315.51754,23817.96286,22525.22786,133.09,126.77,0.01,TREND_DOWN,SL,17,2022-08-18 05:00:00,2022-08-18 22:00:00
BTCUSD,SELL,21124.51,20902.42468,21613.06143,19903.13143,222.09,212.83,0.01,TREND_DOWN,SL,19,2022-08-20 07:00:00,2022-08-21 03:00:00
BTCUSD,BUY,21397.51,21741.81244,21117.79286,22096.80286,344.3,335.04,0.01,RANGING,SL,5,2022-08-21 21:00:00,2022-08-22 02:00:00
BTCUSD,SELL,20025.93,19861.19884,20322.96143,19283.35143,164.73,151.07,0.01,TREND_DOWN,SL,16,2022-08-28 04:00:00,2022-08-28 20:00:00
BTCUSD,BUY,20090.57,20249.8206,19788.81286,20844.96286,159.25,145.38,0.01,TREND_DOWN,SL,5,2022-08-30 00:00:00,2022-08-30 05:00:00
BTCUSD,BUY,20296.76,19938.50571,19938.50571,21192.39571,-358.25,-367.6,0.01,RANGING,SL,2,2022-08-31 18:00:00,2022-08-31 20:00:00
BTCUSD,BUY,20059.98,20270.47959,19839.55,20611.055,210.5,201.21,0.01,TREND_DOWN,SL,3,2022-09-02 15:00:00,2022-09-02 18:00:00
BTCUSD,SELL,19838.75,19683.24602,20004.79143,19423.64643,155.5,141.73,0.01,TREND_DOWN,SL,8,2022-09-03 17:00:00,2022-09-04 01:00:00
BTCUSD,SELL,18772.66,19011.19429,19011.19429,18176.32429,-238.53,-247.74,0.01,TREND_DOWN,SL,5,2022-09-07 17:00:00,2022-09-07 22:00:00
BTCUSD,BUY,19175.11,19311.28692,18837.29429,20019.64929,136.18,126.85,0.01,TREND_DOWN,SL,11,2022-09-08 06:00:00,2022-09-08 17:00:00
BTCUSD,BUY,21254.48,21553.15621,20829.84714,22316.06214,298.68,284.87,0.01,TREND_UP,SL,6,2022-09-10 05:00:00,2022-09-10 11:00:00
BTCUSD,BUY,21588.88,21772.54445,21332.04786,22273.76571,183.66,169.93,0.01,TREND_UP,SL,8,2022-09-11 15:00:00,2022-09-11 23:00:00
BTCUSD,BUY,22211.58,22520.00206,21754.10429,23355.26929,308.42,299.15,0.01,TREND_UP,SL,15,2022-09-12 21:00:00,2022-09-13 12:00:00
BTCUSD,SELL,20374.48,20182.68442,20762.81571,19403.64071,191.8,182.48,0.01,TREND_DOWN,SL,4,2022-09-14 13:00:00,2022-09-14 17:00:00
BTCUSD,SELL,20298.41531,19671.14088,20636.04429,19454.49929,627.27,618.09,0.01,TREND_DOWN,SL,6,2022-09-14 18:00:00,2022-09-15 00:00:00
BTCUSD,SELL,19744.18,19501.81178,20026.31571,19038.84071,242.37,233.08,0.01,TREND_DOWN,SL,9,2022-09-16 10:00:00,2022-09-16 19:00:00
BTCUSD,SELL,18811.43,19278.22286,19278.22286,17644.44786,-466.79,-476.05,0.01,TREND_DOWN,SL,2,2022-09-19 17:00:00,2022-09-19 19:00:00
BTCUSD,BUY,19355.48,18880.34429,18880.34429,20543.31929,-475.14,-484.47,0.01,TREND_DOWN,SL,10,2022-09-20 08:00:00,2022-09-20 18:00:00
BTCUSD,BUY,19166.64,19397.71186,18718.38286,20287.28286,231.07,221.83,0.01,RANGING,SL,3,2022-09-23 02:00:00,2022-09-23 05:00:00
BTCUSD,BUY,19286.71,18871.78143,18871.78143,20324.03143,-414.93,-424.25,0.01,TREND_UP,SL,9,2022-09-23 07:00:00,2022-09-23 16:00:00
BTCUSD,SELL,18801.46,19215.42286,19215.42286,17766.55286,-413.96,-427.6,0.01,RANGING,SL,3,2022-09-24 00:00:00,2022-09-24 03:00:00
BTCUSD,BUY,19110.65,18793.57429,18793.57429,19903.33929,-317.08,-330.86,0.01,TREND_DOWN,SL,29,2022-09-24 20:00:00,2022-09-26 02:00:00
BTCUSD,SELL,18946.16,19379.07286,19379.07286,17863.87786,-432.91,-442.17,0.01,TREND_DOWN,SL,3,2022-09-28 16:00:00,2022-09-28 19:00:00
BTCUSD,BUY,19406.03,18893.95286,18893.95286,20686.22286,-512.08,-521.38,0.01,TREND_DOWN,SL,15,2022-09-29 04:00:00,2022-09-29 19:00:00
BTCUSD,BUY,19480.86,19281.0075,19281.0075,20013.8,-199.85,-209.07,0.01,TREND_UP,SL,2,2022-09-30 15:00:00,2022-09-30 17:00:00
BTCUSD,SELL,19318.95,19230.63446,19492.13857,18885.97857,88.32,74.5,0.01,RANGING,SL,14,2022-10-01 18:00:00,2022-10-02 09:00:00
BTCUSD,BUY,20181.01,19857.96,19857.96,20988.635,-323.05,-332.3,0.01,TREND_UP,SL,13,2022-10-05 05:00:00,2022-10-05 18:00:00
BTCUSD,BUY,20238.96,20037.65143,20037.65143,20775.78286,-201.31,-210.74,0.01,TREND_UP,SL,2,2022-10-06 16:00:00,2022-10-06 18:00:00
BTCUSD,SELL,19966.16,19891.72241,20110.05179,19582.44857,74.44,65.04,0.01,TREND_DOWN,SL,4,2022-10-07 13:00:00,2022-10-07 17:00:00
BTCUSD,SELL,19557.63,19466.22721,19787.07286,18984.02286,91.4,77.64,0.01,TREND_DOWN,SL,6,2022-10-08 07:00:00,2022-10-08 13:00:00
BTCUSD,SELL,19074.38,18914.67333,19268.82429,18588.26929,159.71,150.39,0.01,TREND_DOWN,SL,8,2022-10-11 12:00:00,2022-10-11 20:00:00
BTCUSD,BUY,19608.23,19753.87334,19326.20714,20313.28714,145.64,136.42,0.01,TREND_UP,SL,5,2022-10-14 13:00:00,2022-10-14 18:00:00
BTCUSD,BUY,19657.71,19327.77571,19327.77571,20482.54571,-329.93,-339.23,0.01,TREND_UP,SL,2,2022-10-14 18:00:00,2022-10-14 20:00:00
BTCUSD,BUY,19508.9191,19643.17824,19282.24286,20075.47286,134.26,125.0,0.01,TREND_UP,SL,10,2022-10-18 02:00:00,2022-10-18 12:00:00
BTCUSD,SELL,19284.38,19180.16367,19557.03,18602.755,104.22,94.97,0.01,RANGING,SL,10,2022-10-19 07:00:00,2022-10-19 17:00:00
BTCUSD,BUY,19139.46,19174.89056,19028.48143,19435.40286,35.43,21.59,0.01,RANGING,SL,9,2022-10-22 09:00:00,2022-10-22 18:00:00
BTCUSD,SELL,19327.23,19262.37476,19504.77571,18883.36571,64.86,51.1,0.01,TREND_UP,SL,17,2022-10-24 23:00:00,2022-10-25 16:00:00
BTCUSD,BUY,20689.46,20818.20854,20252.11286,21782.82786,128.75,114.97,0.01,TREND_UP,SL,14,2022-10-26 23:00:00,2022-10-27 13:00:00
BTCUSD,SELL,20201.41,20451.44,20451.44,19576.335,-250.03,-259.39,0.01,TREND_DOWN,SL,1,2022-10-28 17:00:00,2022-10-28 18:00:00
BTCUSD,BUY,20650.81,20947.19727,20431.43143,21199.25643,296.39,282.55,0.01,RANGING,SL,4,2022-10-29 10:00:00,2022-10-29 14:00:00
BTCUSD,SELL,20466.83,20377.51426,20557.11607,20226.06714,89.32,79.94,0.01,RANGING,SL,2,2022-11-02 10:00:00,2022-11-02 12:00:00
BTCUSD,BUY,21284.96,21369.1566,21046.11429,21882.07429,84.2,70.37,0.01,TREND_UP,SL,9,2022-11-05 12:00:00,2022-11-05 21:00:00
BTCUSD,SELL,20758.36,20414.95205,20988.82571,20182.19571,343.41,334.19,0.01,TREND_DOWN,SL,8,2022-11-07 18:00:00,2022-11-08 02:00:00
BTCUSD,SELL,16318.05,17335.20429,17335.20429,13775.16429,-1017.15,-1026.33,0.01,TREND_DOWN,SL,10,2022-11-10 06:00:00,2022-11-10 17:00:00
BTCUSD,BUY,17349.06,16627.56714,16627.56714,19152.79214,-721.49,-735.19,0.01,TREND_UP,SL,7,2022-11-11 10:00:00,2022-11-11 17:00:00
BTCUSD,SELL,16774.75,16554.4315,17181.90286,15756.86786,220.32,206.58,0.01,TREND_DOWN,SL,19,2022-11-12 10:00:00,2022-11-13 11:00:00
BTCUSD,BUY,16790.47,16562.66286,16562.66286,17359.98786,-227.81,-237.0,0.01,RANGING,SL,12,2022-11-18 08:00:00,2022-11-18 20:00:00
BTCUSD,SELL,16635.0,16571.49598,16801.39857,16219.00357,63.5,49.8,0.01,TREND_UP,SL,10,2022-11-19 00:00:00,2022-11-19 10:00:00
BTCUSD,SELL,16619.0,16709.58607,16709.58607,16377.43714,-90.59,-104.39,0.01,RANGING,SL,14,2022-11-19 11:00:00,2022-11-20 02:00:00
BTCUSD,SELL,16103.96,15968.74866,16436.97857,15271.41357,135.21,125.97,0.01,TREND_DOWN,SL,8,2022-11-21 13:00:00,2022-11-21 21:00:00
BTCUSD,SELL,15720.37,15990.98857,15990.98857,15043.82357,-270.62,-279.81,0.01,TREND_DOWN,SL,2,2022-11-22 14:00:00,2022-11-22 16:00:00
BTCUSD,BUY,16446.75,16601.93414,16187.30143,17095.37143,155.18,145.92,0.01,TREND_UP,SL,6,2022-11-23 17:00:00,2022-11-23 23:00:00
BTCUSD,SELL,16204.75,16054.84107,16399.75,15717.25,149.91,140.71,0.01,TREND_DOWN,SL,3,2022-11-28 17:00:00,2022-11-28 20:00:00
BTCUSD,BUY,16766.81,16849.46297,16545.83143,17319.25643,82.65,73.51,0.01,TREND_UP,SL,5,2022-11-30 15:00:00,2022-11-30 20:00:00
BTCUSD,BUY,17105.17,17252.431,16928.11143,17547.81643,147.26,137.95,0.01,TREND_UP,SL,6,2022-12-01 11:00:00,2022-12-01 17:00:00
BTCUSD,SELL,16931.26,17067.58571,17067.58571,16590.44571,-136.33,-145.6,0.01,RANGING,SL,8,2022-12-02 08:00:00,2022-12-02 16:00:00
BTCUSD,SELL,16954.59,16894.69758,17039.25571,16742.92571,59.89,46.18,0.01,RANGING,SL,3,2022-12-03 22:00:00,2022-12-04 02:00:00
BTCUSD,SELL,17038.41,16969.51564,17213.45571,16600.79571,68.89,59.66,0.01,TREND_UP,SL,11,2022-12-06 03:00:00,2022-12-06 14:00:00
BTCUSD,SELL,16808.5,16955.05286,16955.05286,16442.11786,-146.55,-160.24,0.01,TREND_DOWN,SL,20,2022-12-07 22:00:00,2022-12-08 18:00:00
BTCUSD,BUY,17209.5,17309.26413,17053.13429,17600.41429,99.76,90.48,0.01,TREND_UP,SL,6,2022-12-09 10:00:00,2022-12-09 16:00:00
BTCUSD,SELL,17151.11,17206.07857,17206.07857,17004.52714,-54.97,-68.68,0.01,TREND_UP,SL,1,2022-12-10 13:00:00,2022-12-10 19:00:00
BTCUSD,SELL,16985.0,16943.22187,17086.61857,16730.95357,41.78,32.5,0.01,TREND_DOWN,SL,6,2022-12-12 13:00:00,2022-12-12 19:00:00
BTCUSD,BUY,17160.39,17210.19866,17042.19429,17455.87929,49.81,40.57,0.01,RANGING,SL,1,2022-12-13 11:00:00,2022-12-13 12:00:00
BTCUSD,BUY,17777.5,17837.28912,17631.31286,18142.96786,59.79,50.47,0.01,TREND_UP,SL,4,2022-12-14 09:00:00,2022-12-14 13:00:00
BTCUSD,SELL,17721.49,17666.9781,17881.73714,17320.87214,54.51,45.13,0.01,RANGING,SL,2,2022-12-15 14:00:00,2022-12-15 16:00:00
BTCUSD,SELL,17421.5,17212.22791,17618.63429,16928.66429,209.27,200.07,0.01,TREND_DOWN,SL,9,2022-12-16 03:00:00,2022-12-16 12:00:00
BTCUSD,SELL,16714.78,16662.9026,16906.18571,16236.26571,51.88,38.12,0.01,TREND_DOWN,SL,15,2022-12-17 09:00:00,2022-12-18 00:00:00
BTCUSD,BUY,16834.65,16895.31967,16643.46,17312.625,60.67,51.48,0.01,RANGING,SL,17,2022-12-20 21:00:00,2022-12-21 14:00:00
BTCUSD,BUY,16835.92,16868.80844,16724.39,17114.745,32.89,23.57,0.01,RANGING,SL,18,2022-12-23 16:00:00,2022-12-24 10:00:00
BTCUSD,BUY,16830.15,16801.27393,16801.27393,16907.15286,-28.88,-42.63,0.01,RANGING,SL,9,2022-12-24 22:00:00,2022-12-25 08:00:00
BTCUSD,SELL,16634.55,16747.91571,16747.91571,16351.13571,-113.37,-122.57,0.01,TREND_DOWN,SL,7,2022-12-28 10:00:00,2022-12-28 17:00:00
