timestamp,symbol,direction,lot,ret
2025-12-29T03:00:52.262000,AUDUSD,1,495413.25,10014
2025-12-29T03:00:52.262000,NZDUSD,1,495413.25,10014
2025-12-29T03:00:52.262000,USDCHF,1,390722.52,10014
2025-12-29T03:00:52.267000,XAUUSD,1,495413.25,10014
2025-12-29T03:00:52.271000,BTCUSD,1,49541325.17,10014
2025-12-29T03:00:52.271000,ETHUSD,1,4954132.5,10014
2025-12-29T03:00:52.271000,US500.cash,1,49541324.99,10014
2025-12-29T03:00:52.271000,JP225.cash,-1,774494395.96,10014
2025-12-29T03:00:57.279000,EURUSD,-1,495413.25,10014
2025-12-29T03:00:57.279000,GBPUSD,-1,495413.25,10014
2025-12-29T03:00:57.279000,USDJPY,1,774469.63,10014
2025-12-29T03:00:57.279000,USDCAD,-1,676823.67,10014
2025-12-29T03:00:57.286000,AUDUSD,1,495413.25,10014
2025-12-29T03:00:57.289000,NZDUSD,1,495413.25,10014
2025-12-29T03:00:57.294000,USDCHF,1,390722.52,10014
2025-12-29T03:00:57.297000,XAUUSD,1,495413.25,10014
2025-12-29T03:00:57.302000,BTCUSD,1,49541325.17,10014
2025-12-29T03:00:57.306000,ETHUSD,1,4954132.5,10014
2025-12-29T03:00:57.308000,US500.cash,1,49541324.99,10014
2025-12-29T03:00:57.310000,JP225.cash,-1,774469625.3,10014
2025-12-29T03:01:02.319000,EURUSD,-1,495413.25,10014
2025-12-29T03:01:02.319000,GBPUSD,-1,495413.25,10014
2025-12-29T03:01:02.319000,USDJPY,1,774444.85,10014
2025-12-29T03:01:02.326000,USDCAD,-1,676823.67,10014
2025-12-29T03:01:02.330000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:02.334000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:02.334000,USDCHF,1,390722.52,10014
2025-12-29T03:01:02.334000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:02.334000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:02.334000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:02.342000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:02.342000,JP225.cash,-1,774444854.64,10014
2025-12-29T03:01:07.348000,GBPUSD,-1,495413.25,10014
2025-12-29T03:01:07.350000,USDJPY,1,774474.58,10014
2025-12-29T03:01:07.352000,USDCAD,-1,676813.77,10014
2025-12-29T03:01:07.357000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:07.361000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:07.363000,USDCHF,1,390722.52,10014
2025-12-29T03:01:07.365000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:07.369000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:07.371000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:07.371000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:07.371000,JP225.cash,-1,774474579.43,10014
2025-12-29T03:01:12.379000,GBPUSD,-1,495413.25,10014
2025-12-29T03:01:12.382000,USDJPY,1,774474.58,10014
2025-12-29T03:01:12.384000,USDCAD,-1,676808.81,10014
2025-12-29T03:01:12.390000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:12.392000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:12.394000,USDCHF,1,390722.52,10014
2025-12-29T03:01:12.396000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:12.396000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:12.396000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:12.404000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:12.404000,JP225.cash,-1,774474579.43,10014
2025-12-29T03:01:17.410000,GBPUSD,-1,495413.25,10014
2025-12-29T03:01:17.413000,USDJPY,1,774474.58,10014
2025-12-29T03:01:17.417000,USDCAD,-1,676808.81,10014
2025-12-29T03:01:17.419000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:17.421000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:17.425000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:17.429000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:17.436000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:17.442000,JP225.cash,-1,774469625.3,10014
2025-12-29T03:01:22.443000,EURUSD,1,495413.25,10014
2025-12-29T03:01:22.443000,GBPUSD,1,495413.25,10014
2025-12-29T03:01:22.443000,USDJPY,1,774429.99,10014
2025-12-29T03:01:22.453000,USDCAD,-1,676798.9,10014
2025-12-29T03:01:22.456000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:22.460000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:22.462000,USDCHF,-1,390687.84,10014
2025-12-29T03:01:22.464000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:22.464000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:22.471000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:22.473000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:22.475000,JP225.cash,-1,774429992.24,10014
2025-12-29T03:01:27.477000,EURUSD,1,495413.25,10014
2025-12-29T03:01:27.477000,GBPUSD,1,495413.25,10014
2025-12-29T03:01:27.477000,USDJPY,1,774425.04,10014
2025-12-29T03:01:27.477000,USDCAD,-1,676774.13,10014
2025-12-29T03:01:27.477000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:27.477000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:27.487000,USDCHF,-1,390687.84,10014
2025-12-29T03:01:27.489000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:27.495000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:27.500000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:27.503000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:27.506000,JP225.cash,-1,774425038.11,10014
2025-12-29T03:01:32.510000,EURUSD,1,495413.25,10014
2025-12-29T03:01:32.512000,GBPUSD,1,495413.25,10014
2025-12-29T03:01:32.514000,USDJPY,1,774444.85,10014
2025-12-29T03:01:32.516000,USDCAD,-1,676798.9,10014
2025-12-29T03:01:32.516000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:32.521000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:32.524000,USDCHF,-1,390697.75,10014
2025-12-29T03:01:32.524000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:32.526000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:32.528000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:32.530000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:37.535000,EURUSD,1,495413.25,10014
2025-12-29T03:01:37.535000,GBPUSD,1,495413.25,10014
2025-12-29T03:01:37.535000,USDJPY,1,774434.95,10014
2025-12-29T03:01:37.535000,USDCAD,-1,676779.09,10014
2025-12-29T03:01:37.544000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:37.544000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:37.548000,USDCHF,-1,390692.8,10014
2025-12-29T03:01:37.551000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:37.554000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:37.559000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:37.559000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:42.562000,EURUSD,1,495413.25,10014
2025-12-29T03:01:42.562000,GBPUSD,1,495413.25,10014
2025-12-29T03:01:42.562000,USDJPY,1,774499.35,10014
2025-12-29T03:01:42.562000,USDCAD,-1,676754.32,10014
2025-12-29T03:01:42.569000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:42.571000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:42.571000,USDCHF,-1,390692.8,10014
2025-12-29T03:01:42.577000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:42.577000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:42.580000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:42.580000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:47.586000,EURUSD,1,495413.25,10014
2025-12-29T03:01:47.586000,GBPUSD,1,495413.25,10014
2025-12-29T03:01:47.589000,USDJPY,1,774489.44,10014
2025-12-29T03:01:47.589000,USDCAD,-1,676744.41,10014
2025-12-29T03:01:47.596000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:47.597000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:47.601000,USDCHF,-1,390677.93,10014
2025-12-29T03:01:47.601000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:47.605000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:47.607000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:47.607000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:52.613000,EURUSD,1,495413.25,10014
2025-12-29T03:01:52.613000,GBPUSD,1,495413.25,10014
2025-12-29T03:01:52.613000,USDJPY,1,774484.49,10014
2025-12-29T03:01:52.613000,USDCAD,-1,676744.41,10014
2025-12-29T03:01:52.622000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:52.622000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:52.626000,USDCHF,-1,390672.98,10014
2025-12-29T03:01:52.630000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:52.630000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:52.632000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:52.632000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:52.632000,JP225.cash,1,774484487.7,10014
2025-12-29T03:01:57.638000,EURUSD,1,495413.25,10014
2025-12-29T03:01:57.638000,GBPUSD,1,495413.25,10014
2025-12-29T03:01:57.638000,USDJPY,1,774464.67,10014
2025-12-29T03:01:57.638000,USDCAD,-1,676744.41,10014
2025-12-29T03:01:57.647000,AUDUSD,1,495413.25,10014
2025-12-29T03:01:57.649000,NZDUSD,1,495413.25,10014
2025-12-29T03:01:57.649000,USDCHF,-1,390672.98,10014
2025-12-29T03:01:57.649000,XAUUSD,1,495413.25,10014
2025-12-29T03:01:57.655000,BTCUSD,1,49541325.17,10014
2025-12-29T03:01:57.655000,ETHUSD,1,4954132.5,10014
2025-12-29T03:01:57.655000,US500.cash,1,49541324.99,10014
2025-12-29T03:01:57.663000,JP225.cash,-1,774464671.17,10014
2025-12-29T03:02:02.666000,EURUSD,1,495413.25,10014
2025-12-29T03:02:02.666000,GBPUSD,1,495413.25,10014
2025-12-29T03:02:02.666000,USDJPY,1,774489.44,10014
2025-12-29T03:02:02.666000,USDCAD,-1,676744.41,10014
2025-12-29T03:02:02.673000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:02.675000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:02.682000,USDCHF,-1,390677.93,10014
2025-12-29T03:02:02.684000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:02.684000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:02.684000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:02.684000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:07.692000,EURUSD,1,495413.25,10014
2025-12-29T03:02:07.692000,GBPUSD,1,495413.25,10014
2025-12-29T03:02:07.692000,USDJPY,1,774459.72,10014
2025-12-29T03:02:07.692000,USDCAD,-1,676744.41,10014
2025-12-29T03:02:07.692000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:07.701000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:07.701000,USDCHF,-1,390672.98,10014
2025-12-29T03:02:07.705000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:07.707000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:07.709000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:07.709000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:12.716000,EURUSD,1,495413.25,10014
2025-12-29T03:02:12.716000,GBPUSD,1,495413.25,10014
2025-12-29T03:02:12.716000,USDJPY,1,774464.67,10014
2025-12-29T03:02:12.716000,USDCAD,-1,676744.41,10014
2025-12-29T03:02:12.723000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:12.726000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:12.726000,USDCHF,-1,390672.98,10014
2025-12-29T03:02:12.730000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:12.734000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:12.734000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:12.734000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:17.741000,EURUSD,1,495413.25,10014
2025-12-29T03:02:17.743000,GBPUSD,1,495413.25,10014
2025-12-29T03:02:17.745000,USDJPY,1,774489.44,10014
2025-12-29T03:02:17.751000,USDCAD,-1,676754.32,10014
2025-12-29T03:02:17.755000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:17.759000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:17.759000,USDCHF,-1,390697.75,10014
2025-12-29T03:02:17.762000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:17.765000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:17.765000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:17.765000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:22.778000,EURUSD,-1,495413.25,10014
2025-12-29T03:02:22.778000,GBPUSD,-1,495413.25,10014
2025-12-29T03:02:22.778000,USDJPY,1,774494.4,10014
2025-12-29T03:02:22.778000,USDCAD,-1,676784.04,10014
2025-12-29T03:02:22.778000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:22.778000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:22.788000,USDCHF,-1,390697.75,10014
2025-12-29T03:02:22.790000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:22.794000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:22.798000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:22.798000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:22.801000,JP225.cash,-1,774494395.96,10014
2025-12-29T03:02:27.803000,EURUSD,-1,495413.25,10014
2025-12-29T03:02:27.803000,GBPUSD,-1,495413.25,10014
2025-12-29T03:02:27.803000,USDJPY,1,774489.44,10014
2025-12-29T03:02:27.803000,USDCAD,-1,676793.95,10014
2025-12-29T03:02:27.812000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:27.819000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:27.822000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:27.822000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:27.828000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:27.828000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:32.834000,EURUSD,-1,495413.25,10014
2025-12-29T03:02:32.837000,GBPUSD,-1,495413.25,10014
2025-12-29T03:02:32.839000,USDJPY,1,774484.49,10014
2025-12-29T03:02:32.841000,USDCAD,-1,676788.99,10014
2025-12-29T03:02:32.846000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:32.848000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:32.850000,USDCHF,1,390707.66,10014
2025-12-29T03:02:32.854000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:32.858000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:32.860000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:32.862000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:32.865000,JP225.cash,-1,774484487.7,10014
2025-12-29T03:02:37.868000,EURUSD,-1,495413.25,10014
2025-12-29T03:02:37.871000,GBPUSD,-1,495413.25,10014
2025-12-29T03:02:37.871000,USDJPY,1,774598.43,10014
2025-12-29T03:02:37.878000,USDCAD,-1,676808.81,10014
2025-12-29T03:02:37.939000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:37.939000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:37.939000,USDCHF,1,390732.43,10014
2025-12-29T03:02:37.939000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:37.939000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:37.947000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:37.949000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:42.953000,EURUSD,-1,495413.25,10014
2025-12-29T03:02:42.953000,GBPUSD,-1,495413.25,10014
2025-12-29T03:02:42.953000,USDJPY,1,774603.39,10014
2025-12-29T03:02:42.962000,USDCAD,-1,676823.67,10014
2025-12-29T03:02:42.963000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:42.965000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:42.967000,USDCHF,1,390732.43,10014
2025-12-29T03:02:42.969000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:42.971000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:42.971000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:42.977000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:42.982000,JP225.cash,-1,774603386.88,10014
2025-12-29T03:02:47.987000,EURUSD,-1,495413.25,10014
2025-12-29T03:02:47.987000,GBPUSD,-1,495413.25,10014
2025-12-29T03:02:47.987000,USDJPY,1,774613.3,10014
2025-12-29T03:02:47.987000,USDCAD,-1,676828.63,10014
2025-12-29T03:02:47.987000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:47.998000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:48,USDCHF,1,390732.43,10014
2025-12-29T03:02:48.002000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:48.006000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:48.006000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:48.015000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:48.015000,JP225.cash,-1,774613295.14,10014
2025-12-29T03:02:53.020000,EURUSD,-1,495413.25,10014
2025-12-29T03:02:53.024000,GBPUSD,-1,495413.25,10014
2025-12-29T03:02:53.024000,USDJPY,1,774618.25,10014
2025-12-29T03:02:53.024000,USDCAD,-1,676818.72,10014
2025-12-29T03:02:53.029000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:53.029000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:53.034000,USDCHF,1,390732.43,10014
2025-12-29T03:02:53.040000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:53.040000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:53.040000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:53.040000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:53.040000,JP225.cash,-1,774618249.28,10014
2025-12-29T03:02:58.050000,EURUSD,-1,495413.25,10014
2025-12-29T03:02:58.050000,GBPUSD,-1,495413.25,10014
2025-12-29T03:02:58.050000,USDJPY,1,774603.39,10014
2025-12-29T03:02:58.050000,USDCAD,-1,676823.67,10014
2025-12-29T03:02:58.058000,AUDUSD,1,495413.25,10014
2025-12-29T03:02:58.058000,NZDUSD,1,495413.25,10014
2025-12-29T03:02:58.064000,USDCHF,1,390722.52,10014
2025-12-29T03:02:58.066000,XAUUSD,1,495413.25,10014
2025-12-29T03:02:58.074000,BTCUSD,1,49541325.17,10014
2025-12-29T03:02:58.076000,ETHUSD,1,4954132.5,10014
2025-12-29T03:02:58.082000,US500.cash,1,49541324.99,10014
2025-12-29T03:02:58.084000,JP225.cash,-1,774603386.88,10014
2025-12-29T03:03:03.091000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:03.093000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:03.094000,USDJPY,1,774618.25,10014
2025-12-29T03:03:03.094000,USDCAD,-1,676823.67,10014
2025-12-29T03:03:03.096000,AUDUSD,1,495413.25,10014
2025-12-29T03:03:03.100000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:03.101000,USDCHF,1,390727.48,10014
2025-12-29T03:03:03.102000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:03.104000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:03.107000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:03.108000,JP225.cash,1,774618249.28,10014
2025-12-29T03:03:08.111000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:08.111000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:08.111000,USDJPY,1,774608.34,10014
2025-12-29T03:03:08.111000,USDCAD,-1,676838.54,10014
2025-12-29T03:03:08.122000,AUDUSD,1,495413.25,10014
2025-12-29T03:03:08.124000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:08.128000,USDCHF,1,390752.25,10014
2025-12-29T03:03:08.130000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:08.134000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:08.140000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:08.145000,JP225.cash,-1,774608341.01,10014
2025-12-29T03:03:13.153000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:13.157000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:13.157000,USDJPY,1,774613.3,10014
2025-12-29T03:03:13.162000,USDCAD,-1,676838.54,10014
2025-12-29T03:03:13.170000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:13.170000,USDCHF,1,390757.2,10014
2025-12-29T03:03:13.170000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:13.177000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:13.178000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:13.178000,JP225.cash,-1,774613295.14,10014
2025-12-29T03:03:18.183000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:18.183000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:18.183000,USDJPY,1,774613.3,10014
2025-12-29T03:03:18.191000,USDCAD,-1,676848.44,10014
2025-12-29T03:03:18.192000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:18.192000,USDCHF,1,390757.2,10014
2025-12-29T03:03:18.192000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:18.199000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:18.199000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:18.199000,US500.cash,-1,49541324.99,10014
2025-12-29T03:03:18.208000,JP225.cash,-1,774613295.14,10014
2025-12-29T03:03:23.209000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:23.209000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:23.209000,USDJPY,1,774608.34,10014
2025-12-29T03:03:23.209000,USDCAD,-1,676848.44,10014
2025-12-29T03:03:23.209000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:23.209000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:23.220000,USDCHF,1,390752.25,10014
2025-12-29T03:03:23.222000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:23.225000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:23.225000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:23.232000,US500.cash,-1,49541324.99,10014
2025-12-29T03:03:23.235000,JP225.cash,-1,774608341.01,10014
2025-12-29T03:03:28.241000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:28.245000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:28.250000,USDJPY,1,774583.57,10014
2025-12-29T03:03:28.253000,USDCAD,-1,676838.54,10014
2025-12-29T03:03:28.255000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:28.258000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:28.260000,USDCHF,1,390752.25,10014
2025-12-29T03:03:28.262000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:28.262000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:28.267000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:28.270000,US500.cash,-1,49541324.99,10014
2025-12-29T03:03:28.274000,JP225.cash,-1,774583570.35,10014
2025-12-29T03:03:33.279000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:33.281000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:33.282000,USDJPY,1,774593.48,10014
2025-12-29T03:03:33.286000,USDCAD,-1,676838.54,10014
2025-12-29T03:03:33.288000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:33.290000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:33.290000,USDCHF,1,390742.34,10014
2025-12-29T03:03:33.290000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:33.290000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:33.299000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:33.301000,JP225.cash,-1,774593478.61,10014
2025-12-29T03:03:38.302000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:38.304000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:38.306000,USDJPY,1,774588.52,10014
2025-12-29T03:03:38.306000,USDCAD,-1,676838.54,10014
2025-12-29T03:03:38.310000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:38.310000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:38.315000,USDCHF,1,390742.34,10014
2025-12-29T03:03:38.319000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:38.321000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:38.324000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:38.325000,JP225.cash,-1,774588524.48,10014
2025-12-29T03:03:43.330000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:43.331000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:43.333000,USDJPY,1,774603.39,10014
2025-12-29T03:03:43.335000,USDCAD,-1,676843.49,10014
2025-12-29T03:03:43.336000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:43.337000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:43.340000,USDCHF,1,390747.29,10014
2025-12-29T03:03:43.344000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:43.345000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:43.348000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:43.351000,JP225.cash,-1,774603386.88,10014
2025-12-29T03:03:48.354000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:48.356000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:48.356000,USDJPY,1,774628.16,10014
2025-12-29T03:03:48.358000,USDCAD,-1,676843.49,10014
2025-12-29T03:03:48.360000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:48.362000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:48.362000,USDCHF,1,390747.29,10014
2025-12-29T03:03:48.368000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:48.371000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:48.371000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:48.379000,JP225.cash,-1,774628157.54,10014
2025-12-29T03:03:53.381000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:53.381000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:53.381000,USDJPY,1,774598.43,10014
2025-12-29T03:03:53.381000,USDCAD,-1,676838.54,10014
2025-12-29T03:03:53.381000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:53.391000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:53.391000,USDCHF,1,390747.29,10014
2025-12-29T03:03:53.391000,XAUUSD,1,495413.25,10014
2025-12-29T03:03:53.399000,BTCUSD,1,49541325.17,10014
2025-12-29T03:03:53.399000,ETHUSD,1,4954132.5,10014
2025-12-29T03:03:53.408000,JP225.cash,-1,774598432.75,10014
2025-12-29T03:03:58.412000,EURUSD,-1,495413.25,10014
2025-12-29T03:03:58.415000,GBPUSD,-1,495413.25,10014
2025-12-29T03:03:58.417000,USDJPY,1,774593.48,10014
2025-12-29T03:03:58.420000,USDCAD,-1,676838.54,10014
2025-12-29T03:03:58.420000,AUDUSD,-1,495413.25,10014
2025-12-29T03:03:58.426000,NZDUSD,1,495413.25,10014
2025-12-29T03:03:58.431000,USDCHF,1,390727.48,10014
