Symbol,Timeframe,Period,Type,Trades,WR,PnL,PF,DD_Max,Significant
USDCAD,D1,2020-02,month,3,100.0%,1666.47,inf,0.0,False
USDCAD,D1,2020-03,month,4,75.0%,1787.7,3.23,0.4,False
USDCAD,D1,2020-04,month,2,50.0%,-475.39,0.41,0.4,False
USDCAD,D1,2020-05,month,2,100.0%,1692.71,inf,0.0,False
USDCAD,D1,2020-06,month,2,50.0%,-735.8,0.08,0.4,False
USDCAD,D1,2020-07,month,3,100.0%,832.29,inf,0.0,False
USDCAD,D1,2020-08,month,3,100.0%,1050.32,inf,0.0,False
USDCAD,D1,2020-09,month,2,0.0%,-1600.0,0.0,0.8,False
USDCAD,D1,2020-10,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2020-11,month,1,100.0%,272.23,inf,0.0,False
USDCAD,D1,2020-12,month,3,66.7%,662.31,1.83,0.4,False
USDCAD,D1,2021-01,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2021-02,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2021-03,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2021-04,month,1,100.0%,444.99,inf,0.0,False
USDCAD,D1,2021-05,month,4,100.0%,1329.98,inf,0.0,False
USDCAD,D1,2021-06,month,3,66.7%,-48.75,0.94,0.4,False
USDCAD,D1,2021-07,month,3,66.7%,1517.46,2.9,0.4,False
USDCAD,D1,2021-08,month,2,0.0%,-1600.0,0.0,0.8,False
USDCAD,D1,2021-09,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2021-10,month,3,100.0%,787.83,inf,0.0,False
USDCAD,D1,2021-11,month,3,66.7%,296.94,1.37,0.4,False
USDCAD,D1,2021-12,month,4,25.0%,-2156.24,0.1,1.1,False
USDCAD,D1,2022-01,month,2,50.0%,-581.11,0.27,0.4,False
USDCAD,D1,2022-02,month,1,100.0%,620.45,inf,0.0,False
USDCAD,D1,2022-03,month,2,100.0%,750.99,inf,0.0,False
USDCAD,D1,2022-04,month,3,100.0%,1211.0,inf,0.0,False
USDCAD,D1,2022-05,month,3,33.3%,-1254.71,0.22,0.8,False
USDCAD,D1,2022-06,month,2,50.0%,-204.06,0.74,0.4,False
USDCAD,D1,2022-07,month,1,100.0%,857.74,inf,0.0,False
USDCAD,D1,2022-08,month,4,25.0%,-2048.58,0.15,1.2,False
USDCAD,D1,2022-09,month,4,75.0%,1609.43,3.01,0.4,False
USDCAD,D1,2022-10,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2022-11,month,2,50.0%,-384.83,0.52,0.4,False
USDCAD,D1,2022-12,month,2,0.0%,-1600.0,0.0,0.8,False
USDCAD,D1,2023-01,month,2,100.0%,644.06,inf,0.0,False
USDCAD,D1,2023-02,month,1,100.0%,188.02,inf,0.0,False
USDCAD,D1,2023-03,month,3,33.3%,-793.95,0.5,0.8,False
USDCAD,D1,2023-04,month,3,66.7%,505.1,1.63,0.4,False
USDCAD,D1,2023-05,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2023-06,month,3,100.0%,1518.65,inf,0.0,False
USDCAD,D1,2023-08,month,3,100.0%,1048.82,inf,0.0,False
USDCAD,D1,2023-09,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2023-10,month,1,100.0%,560.75,inf,0.0,False
USDCAD,D1,2023-11,month,2,50.0%,-546.29,0.32,0.4,False
USDCAD,D1,2023-12,month,4,50.0%,-119.18,0.93,0.4,False
USDCAD,D1,2024-01,month,2,50.0%,-509.28,0.36,0.4,False
USDCAD,D1,2024-02,month,1,100.0%,415.18,inf,0.0,False
USDCAD,D1,2024-04,month,3,33.3%,-1052.42,0.34,0.8,False
USDCAD,D1,2024-05,month,2,50.0%,-557.41,0.3,0.4,False
USDCAD,D1,2024-07,month,3,100.0%,1457.58,inf,0.0,False
USDCAD,D1,2024-08,month,2,50.0%,155.24,1.19,0.4,False
USDCAD,D1,2024-09,month,2,100.0%,654.53,inf,0.0,False
USDCAD,D1,2024-10,month,4,75.0%,224.95,1.28,0.4,False
USDCAD,D1,2024-11,month,1,100.0%,767.31,inf,0.0,False
USDCAD,D1,2024-12,month,3,100.0%,1516.17,inf,0.0,False
USDCAD,D1,2025-04,month,3,66.7%,-429.56,0.46,0.4,False
USDCAD,D1,2025-05,month,1,0.0%,-800.0,0.0,0.4,False
USDCAD,D1,2025-06,month,2,50.0%,-504.04,0.37,0.4,False
USDCAD,D1,2025-07,month,1,100.0%,238.4,inf,0.0,False
USDCAD,D1,2025-09,month,2,50.0%,-161.74,0.8,0.4,False
USDCAD,D1,2025-10,month,2,50.0%,-481.09,0.4,0.4,False
USDCAD,D1,2025-11,month,2,0.0%,-1600.0,0.0,0.8,False
USDCAD,D1,2025-12,month,4,75.0%,932.19,2.17,0.4,False
USDCAD,D1,2026-01,month,2,0.0%,-1600.0,0.0,0.8,False
USDCAD,D1,2026-02,month,3,100.0%,831.64,inf,0.0,False
USDCAD,D1,2026-03,month,1,100.0%,403.5,inf,0.0,False
USDCAD,D1,2026-04,month,3,66.7%,90.24,1.11,0.4,False
USDCAD,D1,2026-05,month,2,50.0%,-699.49,0.13,0.4,False
USDCAD,H1,2010-04,month,1,100.0%,84.66,inf,0.0,False
USDCAD,H1,2010-05,month,50,72.0%,3087.42,1.39,0.8,True
USDCAD,H1,2010-06,month,44,72.7%,2259.58,1.39,0.7,True
USDCAD,H1,2010-07,month,48,62.5%,-1401.45,0.78,1.2,False
USDCAD,H1,2010-08,month,53,66.0%,-292.2,0.95,0.6,True
USDCAD,H1,2010-09,month,43,69.8%,-156.18,0.97,0.9,True
USDCAD,H1,2010-10,month,47,72.3%,1889.38,1.42,0.6,True
USDCAD,H1,2010-11,month,45,55.6%,-1928.42,0.66,1.0,False
USDCAD,H1,2010-12,month,42,61.9%,-87.44,0.98,0.9,False
USDCAD,H1,2011-01,month,44,68.2%,-816.68,0.8,0.9,True
USDCAD,H1,2011-02,month,37,56.8%,-830.01,0.77,0.9,False
USDCAD,H1,2011-03,month,45,68.9%,-257.31,0.94,0.6,True
USDCAD,H1,2011-04,month,42,64.3%,-56.45,0.98,0.5,False
USDCAD,H1,2011-05,month,47,74.5%,1164.15,1.3,0.5,True
USDCAD,H1,2011-06,month,50,72.0%,436.79,1.1,1.0,True
USDCAD,H1,2011-07,month,48,72.9%,-459.83,0.89,0.6,True
USDCAD,H1,2011-08,month,44,63.6%,-1449.47,0.76,1.5,False
USDCAD,H1,2011-09,month,49,73.5%,3287.98,1.7,0.5,True
USDCAD,H1,2011-10,month,50,70.0%,1051.57,1.16,1.1,True
USDCAD,H1,2011-11,month,46,63.0%,-1794.21,0.76,2.0,False
USDCAD,H1,2011-12,month,47,61.7%,-855.88,0.84,1.0,False
USDCAD,H1,2012-01,month,50,66.0%,418.51,1.09,0.5,True
USDCAD,H1,2012-02,month,45,62.2%,-1445.6,0.66,1.1,False
USDCAD,H1,2012-03,month,49,67.3%,-164.48,0.95,0.9,True
USDCAD,H1,2012-04,month,43,60.5%,-1738.27,0.56,1.0,False
USDCAD,H1,2012-05,month,54,50.0%,-2553.72,0.61,1.3,False
USDCAD,H1,2012-06,month,42,66.7%,308.6,1.08,0.7,True
USDCAD,H1,2012-07,month,42,69.0%,394.54,1.14,0.5,True
USDCAD,H1,2012-08,month,44,63.6%,-1101.62,0.64,0.7,False
USDCAD,H1,2012-09,month,44,75.0%,1247.77,1.56,0.2,True
USDCAD,H1,2012-10,month,45,75.6%,683.06,1.29,0.3,True
USDCAD,H1,2012-11,month,38,52.6%,-1249.18,0.59,0.7,False
USDCAD,H1,2012-12,month,30,60.0%,-696.94,0.61,0.5,False
USDCAD,H1,2013-01,month,43,69.8%,323.64,1.13,0.3,True
USDCAD,H1,2013-02,month,42,61.9%,-354.09,0.87,0.4,False
USDCAD,H1,2013-03,month,36,58.3%,-686.09,0.73,0.6,False
USDCAD,H1,2013-04,month,49,73.5%,794.52,1.33,0.4,True
USDCAD,H1,2013-05,month,51,62.7%,-1069.01,0.78,0.8,False
USDCAD,H1,2013-06,month,38,68.4%,1046.09,1.34,0.2,True
USDCAD,H1,2013-07,month,44,61.4%,-1196.13,0.72,0.8,False
USDCAD,H1,2013-08,month,48,70.8%,874.74,1.31,0.4,True
USDCAD,H1,2013-09,month,39,61.5%,-797.57,0.7,0.6,False
USDCAD,H1,2013-10,month,45,64.4%,117.4,1.05,0.4,False
USDCAD,H1,2013-11,month,45,60.0%,-1099.56,0.62,0.7,False
USDCAD,H1,2013-12,month,45,71.1%,412.36,1.14,0.6,True
USDCAD,H1,2014-01,month,53,64.2%,-924.18,0.82,0.6,True
USDCAD,H1,2014-02,month,40,72.5%,1503.42,1.61,0.6,True
USDCAD,H1,2014-03,month,46,67.4%,230.98,1.07,0.5,True
USDCAD,H1,2014-04,month,42,64.3%,-139.46,0.94,0.3,False
USDCAD,H1,2014-05,month,43,62.8%,-585.38,0.77,0.5,False
USDCAD,H1,2014-06,month,43,72.1%,1000.03,1.85,0.2,True
USDCAD,H1,2014-07,month,47,53.2%,-1281.29,0.58,0.9,False
USDCAD,H1,2014-08,month,47,70.2%,1173.37,1.65,0.3,True
USDCAD,H1,2014-09,month,52,75.0%,1450.8,1.43,0.3,True
USDCAD,H1,2014-10,month,53,64.2%,-169.4,0.97,0.7,True
USDCAD,H1,2014-11,month,50,76.0%,1594.37,1.49,0.4,True
USDCAD,H1,2014-12,month,36,63.9%,-1489.92,0.59,0.8,False
USDCAD,H1,2015-01,month,50,72.0%,1930.87,1.46,0.9,True
USDCAD,H1,2015-02,month,48,64.6%,-1660.26,0.77,1.3,True
USDCAD,H1,2015-03,month,44,59.1%,-2751.06,0.62,1.9,False
USDCAD,H1,2015-04,month,45,68.9%,1382.86,1.29,0.9,True
USDCAD,H1,2015-05,month,46,80.4%,3991.68,2.4,0.4,True
USDCAD,H1,2015-06,month,47,63.8%,-1660.31,0.75,1.2,False
USDCAD,H1,2015-07,month,45,64.4%,-689.7,0.87,1.3,False
USDCAD,H1,2015-08,month,48,60.4%,-1026.65,0.86,1.6,False
USDCAD,H1,2015-09,month,40,60.0%,-1006.61,0.8,1.2,False
USDCAD,H1,2015-10,month,60,73.3%,2645.79,1.54,0.6,True
USDCAD,H1,2015-11,month,38,55.3%,-2366.96,0.51,1.2,False
USDCAD,H1,2015-12,month,43,67.4%,908.57,1.22,0.5,True
USDCAD,H1,2016-01,month,42,59.5%,1366.63,1.17,1.5,False
USDCAD,H1,2016-02,month,48,68.8%,2483.07,1.36,0.9,True
USDCAD,H1,2016-03,month,55,65.5%,99.86,1.01,1.5,True
USDCAD,H1,2016-04,month,45,71.1%,1699.02,1.3,0.7,True
USDCAD,H1,2016-05,month,47,83.0%,5938.94,3.15,0.3,True
USDCAD,H1,2016-06,month,45,75.6%,3927.86,1.98,0.7,True
USDCAD,H1,2016-07,month,45,68.9%,301.91,1.05,1.0,True
USDCAD,H1,2016-08,month,51,72.5%,1431.0,1.29,0.6,True
USDCAD,H1,2016-09,month,48,70.8%,522.82,1.11,0.7,True
USDCAD,H1,2016-10,month,41,68.3%,34.14,1.01,0.8,True
USDCAD,H1,2016-11,month,45,68.9%,963.1,1.21,0.6,True
USDCAD,H1,2016-12,month,41,75.6%,2051.03,1.68,0.6,True
USDCAD,H1,2017-01,month,43,60.5%,-421.28,0.93,0.7,False
USDCAD,H1,2017-02,month,45,75.6%,2584.42,1.93,0.3,True
USDCAD,H1,2017-03,month,41,75.6%,598.2,1.21,0.7,True
USDCAD,H1,2017-04,month,44,65.9%,140.14,1.04,0.5,True
USDCAD,H1,2017-05,month,48,56.2%,-1600.94,0.74,1.3,False
USDCAD,H1,2017-06,month,46,69.6%,1387.54,1.41,0.4,True
USDCAD,H1,2017-07,month,48,56.2%,-3205.94,0.45,1.6,False
USDCAD,H1,2017-08,month,53,69.8%,1261.37,1.31,0.6,True
USDCAD,H1,2017-09,month,44,63.6%,-740.27,0.85,0.8,False
USDCAD,H1,2017-10,month,49,75.5%,1268.58,1.44,0.4,True
USDCAD,H1,2017-11,month,54,72.2%,592.14,1.17,0.6,True
USDCAD,H1,2017-12,month,47,66.0%,55.6,1.01,1.1,True
USDCAD,H1,2018-01,month,45,55.6%,-1931.38,0.64,1.0,False
USDCAD,H1,2018-02,month,41,63.4%,60.73,1.01,0.9,False
USDCAD,H1,2018-03,month,48,70.8%,1911.31,1.52,0.5,True
USDCAD,H1,2018-04,month,39,66.7%,378.94,1.11,0.7,True
USDCAD,H1,2018-05,month,55,72.7%,1975.98,1.44,0.7,True
USDCAD,H1,2018-06,month,41,61.0%,-717.82,0.83,0.8,False
USDCAD,H1,2018-07,month,45,62.2%,-2047.23,0.58,1.0,False
USDCAD,H1,2018-08,month,53,64.2%,-407.78,0.92,0.8,True
USDCAD,H1,2018-09,month,45,73.3%,1975.71,1.76,0.5,True
USDCAD,H1,2018-10,month,46,71.7%,2539.65,1.83,0.2,True
USDCAD,H1,2018-11,month,50,60.0%,-1400.86,0.71,0.8,False
USDCAD,H1,2018-12,month,40,70.0%,1194.66,1.4,0.5,True
USDCAD,H1,2019-01,month,40,72.5%,668.61,1.19,0.4,True
USDCAD,H1,2019-02,month,47,70.2%,431.62,1.1,0.6,True
USDCAD,H1,2019-03,month,36,72.2%,1421.44,1.5,0.8,True
USDCAD,H1,2019-04,month,40,65.0%,-606.49,0.82,0.7,False
USDCAD,H1,2019-05,month,37,67.6%,-195.67,0.93,0.9,True
USDCAD,H1,2019-06,month,46,78.3%,2021.08,1.77,0.6,True
USDCAD,H1,2019-07,month,41,68.3%,619.65,1.21,0.5,True
USDCAD,H1,2019-08,month,36,66.7%,-120.86,0.96,0.5,True
USDCAD,H1,2019-09,month,34,67.6%,479.55,1.19,0.7,True
USDCAD,H1,2019-10,month,40,52.5%,-1713.13,0.55,1.0,False
USDCAD,H1,2019-11,month,31,51.6%,-1670.28,0.4,1.0,False
USDCAD,H1,2019-12,month,39,69.2%,1037.32,1.51,0.3,True
USDCAD,H1,2020-01,month,46,58.7%,-713.89,0.76,0.6,False
USDCAD,H1,2020-02,month,48,62.5%,-51.19,0.98,0.6,False
USDCAD,H1,2020-03,month,49,69.4%,5364.51,1.64,1.3,True
USDCAD,H1,2020-04,month,42,76.2%,2461.71,1.42,1.9,True
USDCAD,H1,2020-05,month,48,72.9%,2896.93,1.59,0.7,True
USDCAD,H1,2020-06,month,53,66.0%,-1003.04,0.86,1.1,True
USDCAD,H1,2020-07,month,49,65.3%,-212.71,0.95,0.7,True
USDCAD,H1,2020-08,month,49,71.4%,608.96,1.16,0.5,True
USDCAD,H1,2020-09,month,50,68.0%,-353.81,0.92,0.8,True
USDCAD,H1,2020-10,month,50,74.0%,449.42,1.12,0.4,True
USDCAD,H1,2020-11,month,46,67.4%,1132.44,1.26,0.6,True
USDCAD,H1,2020-12,month,51,78.4%,2276.05,1.86,0.3,True
USDCAD,H1,2021-01,month,45,66.7%,193.29,1.05,0.4,True
USDCAD,H1,2021-02,month,49,73.5%,1214.38,1.36,0.5,True
USDCAD,H1,2021-03,month,52,71.2%,188.41,1.04,0.9,True
USDCAD,H1,2021-04,month,46,67.4%,137.98,1.04,0.6,True
USDCAD,H1,2021-05,month,45,60.0%,-1487.2,0.68,1.0,False
USDCAD,H1,2021-06,month,52,71.2%,1280.42,1.37,0.4,True
USDCAD,H1,2021-07,month,53,67.9%,897.42,1.19,0.6,True
USDCAD,H1,2021-08,month,52,67.3%,1221.47,1.3,0.7,True
USDCAD,H1,2021-09,month,51,60.8%,-1313.28,0.81,1.2,False
USDCAD,H1,2021-10,month,41,63.4%,-396.18,0.9,0.7,False
USDCAD,H1,2021-11,month,42,76.2%,1424.45,1.54,0.4,True
USDCAD,H1,2021-12,month,55,78.2%,2884.68,1.85,0.2,True
USDCAD,H1,2022-01,month,51,70.6%,2433.68,1.5,0.6,True
USDCAD,H1,2022-02,month,41,53.7%,-2420.13,0.56,1.8,False
USDCAD,H1,2022-03,month,51,66.7%,224.8,1.04,0.5,True
USDCAD,H1,2022-04,month,48,77.1%,2000.18,1.64,0.4,True
USDCAD,H1,2022-05,month,44,65.9%,-1312.86,0.75,1.3,True
USDCAD,H1,2022-06,month,44,68.2%,502.94,1.11,0.8,True
USDCAD,H1,2022-07,month,40,67.5%,1112.06,1.26,0.9,True
USDCAD,H1,2022-08,month,48,70.8%,1369.28,1.35,0.3,True
USDCAD,H1,2022-09,month,58,72.4%,1320.24,1.2,1.0,True
USDCAD,H1,2022-10,month,46,60.9%,-957.04,0.89,1.3,False
USDCAD,H1,2022-11,month,46,73.9%,1866.61,1.41,0.6,True
USDCAD,H1,2022-12,month,41,75.6%,134.05,1.04,0.8,True
USDCAD,H1,2023-01,month,44,70.5%,1697.22,1.4,0.4,True
USDCAD,H1,2023-02,month,42,64.3%,-928.89,0.78,0.8,False
USDCAD,H1,2023-03,month,49,69.4%,-249.85,0.95,1.0,True
USDCAD,H1,2023-04,month,42,64.3%,-299.57,0.92,0.5,False
USDCAD,H1,2023-05,month,53,62.3%,-1104.57,0.77,1.3,False
USDCAD,H1,2023-06,month,43,69.8%,27.55,1.01,0.8,True
USDCAD,H1,2023-07,month,47,59.6%,-882.9,0.82,1.0,False
USDCAD,H1,2023-08,month,47,51.1%,-2477.99,0.53,1.4,False
USDCAD,H1,2023-09,month,45,66.7%,639.72,1.2,0.3,True
USDCAD,H1,2023-10,month,49,63.3%,42.9,1.01,0.7,False
USDCAD,H1,2023-11,month,47,72.3%,1437.46,1.51,0.5,True
USDCAD,H1,2023-12,month,45,71.1%,1195.54,1.49,0.2,True
USDCAD,H1,2024-01,month,53,67.9%,699.6,1.2,0.7,True
USDCAD,H1,2024-02,month,48,70.8%,449.69,1.17,0.4,True
USDCAD,H1,2024-03,month,47,57.4%,-810.06,0.77,0.7,False
USDCAD,H1,2024-04,month,49,67.3%,-235.31,0.93,0.6,True
USDCAD,H1,2024-05,month,57,70.2%,1154.93,1.41,0.5,True
USDCAD,H1,2024-06,month,40,55.0%,-1260.3,0.57,0.7,False
USDCAD,H1,2024-07,month,51,66.7%,-35.04,0.99,0.4,True
USDCAD,H1,2024-08,month,47,66.0%,580.58,1.2,0.4,True
USDCAD,H1,2024-09,month,37,64.9%,-480.95,0.81,0.7,False
USDCAD,H1,2024-10,month,50,74.0%,827.21,1.4,0.3,True
USDCAD,H1,2024-11,month,48,77.1%,1806.88,1.65,0.6,True
USDCAD,H1,2024-12,month,43,53.5%,-2481.59,0.5,1.5,False
USDCAD,H1,2025-01,month,51,62.7%,-3105.69,0.55,1.6,False
USDCAD,H1,2025-02,month,39,59.0%,-1478.49,0.71,1.3,False
USDCAD,H1,2025-03,month,46,69.6%,-1106.84,0.79,1.4,True
USDCAD,H1,2025-04,month,49,67.3%,366.89,1.07,1.4,True
USDCAD,H1,2025-05,month,49,75.5%,2201.84,1.83,0.3,True
USDCAD,H1,2025-06,month,39,74.4%,1741.84,1.61,0.3,True
USDCAD,H1,2025-07,month,49,69.4%,1303.92,1.47,0.8,True
USDCAD,H1,2025-08,month,44,72.7%,-99.24,0.96,0.3,True
USDCAD,H1,2025-09,month,53,69.8%,253.26,1.09,0.4,True
USDCAD,H1,2025-10,month,44,59.1%,-812.12,0.73,0.9,False
USDCAD,H1,2025-11,month,44,72.7%,1771.29,1.92,0.3,True
USDCAD,H1,2025-12,month,45,68.9%,612.57,1.27,0.3,True
USDCAD,H1,2026-01,month,51,66.7%,1746.4,1.55,0.4,True
USDCAD,H1,2026-02,month,41,65.9%,-696.36,0.8,0.6,True
USDCAD,H1,2026-03,month,46,84.8%,3302.41,3.21,0.2,True
USDCAD,H1,2026-04,month,52,67.3%,604.87,1.18,0.3,True
USDCAD,H1,2026-05,month,44,59.1%,-750.17,0.74,0.4,False
USDCAD,H1,2026-06,month,5,100.0%,383.05,inf,0.0,True
USDCAD,H4,2000-04,month,8,62.5%,-227.99,0.86,0.8,False
USDCAD,H4,2000-05,month,13,69.2%,739.25,1.31,0.7,False
USDCAD,H4,2000-06,month,11,72.7%,1768.79,1.94,0.6,False
USDCAD,H4,2000-07,month,11,45.5%,-1313.0,0.62,1.1,False
USDCAD,H4,2000-08,month,10,70.0%,-33.43,0.98,0.4,False
USDCAD,H4,2000-09,month,11,63.6%,334.42,1.14,0.8,False
USDCAD,H4,2000-10,month,10,30.0%,-4043.66,0.17,2.0,False
USDCAD,H4,2000-11,month,12,100.0%,3011.89,inf,0.0,True
USDCAD,H4,2000-12,month,8,75.0%,1520.61,1.99,0.8,False
USDCAD,H4,2001-01,month,10,50.0%,-1110.65,0.6,0.9,False
USDCAD,H4,2001-02,month,15,80.0%,2946.29,2.75,0.4,True
USDCAD,H4,2001-03,month,9,66.7%,-426.93,0.82,0.7,False
USDCAD,H4,2001-04,month,12,66.7%,312.67,1.12,0.6,False
USDCAD,H4,2001-05,month,13,53.8%,-1572.14,0.61,1.0,False
USDCAD,H4,2001-06,month,12,91.7%,1533.5,3.1,0.4,True
USDCAD,H4,2001-07,month,12,83.3%,1630.1,2.31,0.3,True
USDCAD,H4,2001-08,month,10,60.0%,-257.52,0.89,0.8,False
USDCAD,H4,2001-09,month,7,85.7%,971.72,2.72,0.3,False
USDCAD,H4,2001-10,month,8,75.0%,444.36,1.42,0.3,False
USDCAD,H4,2001-11,month,12,75.0%,1674.22,1.89,0.3,False
USDCAD,H4,2001-12,month,11,72.7%,1002.94,1.67,0.3,False
USDCAD,H4,2002-01,month,12,58.3%,-2013.75,0.33,1.3,False
USDCAD,H4,2002-02,month,10,70.0%,285.43,1.17,0.4,False
USDCAD,H4,2002-03,month,14,85.7%,1736.23,2.43,0.6,True
USDCAD,H4,2002-04,month,11,81.8%,820.35,1.73,0.3,True
USDCAD,H4,2002-05,month,10,70.0%,-373.3,0.77,0.4,False
USDCAD,H4,2002-06,month,12,75.0%,2354.7,2.11,0.4,False
USDCAD,H4,2002-07,month,13,92.3%,5235.98,7.54,0.4,True
USDCAD,H4,2002-08,month,9,66.7%,-540.71,0.75,0.7,False
USDCAD,H4,2002-09,month,9,44.4%,-2796.84,0.27,1.5,False
USDCAD,H4,2002-10,month,9,77.8%,717.73,1.63,0.4,False
USDCAD,H4,2002-11,month,11,90.9%,2573.72,4.54,0.4,True
USDCAD,H4,2002-12,month,13,61.5%,-1686.37,0.44,1.3,False
USDCAD,H4,2003-01,month,12,91.7%,1830.2,3.52,0.4,True
USDCAD,H4,2003-02,month,10,70.0%,665.29,1.3,0.9,False
USDCAD,H4,2003-03,month,11,72.7%,1706.68,1.73,0.5,False
USDCAD,H4,2003-04,month,11,54.5%,-936.8,0.74,1.0,False
USDCAD,H4,2003-05,month,13,76.9%,1918.44,1.82,0.5,False
USDCAD,H4,2003-06,month,13,46.2%,-4151.73,0.26,2.1,False
USDCAD,H4,2003-07,month,14,71.4%,1573.55,1.49,1.0,False
USDCAD,H4,2003-08,month,11,54.5%,-1049.77,0.73,1.4,False
USDCAD,H4,2003-09,month,6,50.0%,-1492.42,0.38,0.8,False
USDCAD,H4,2003-10,month,7,42.9%,-2076.1,0.33,1.4,False
USDCAD,H4,2003-11,month,11,54.5%,-390.89,0.89,1.4,False
USDCAD,H4,2003-12,month,11,81.8%,1491.95,1.97,0.4,True
USDCAD,H4,2004-01,month,9,66.7%,584.48,1.24,0.8,False
USDCAD,H4,2004-02,month,8,62.5%,-727.6,0.7,0.5,False
USDCAD,H4,2004-03,month,8,50.0%,-1203.72,0.61,0.8,False
USDCAD,H4,2004-04,month,9,88.9%,1500.45,2.88,0.4,True
USDCAD,H4,2004-05,month,7,71.4%,84.06,1.05,0.4,False
USDCAD,H4,2004-06,month,13,84.6%,3071.59,2.92,0.4,True
USDCAD,H4,2004-07,month,8,50.0%,-1661.17,0.46,1.1,False
USDCAD,H4,2004-08,month,9,88.9%,1729.42,3.16,0.4,True
USDCAD,H4,2004-09,month,12,75.0%,779.93,1.38,0.5,False
USDCAD,H4,2004-10,month,7,71.4%,646.71,1.4,0.4,False
USDCAD,H4,2004-11,month,8,75.0%,740.24,1.46,0.4,False
USDCAD,H4,2004-12,month,10,80.0%,2287.02,2.43,0.8,False
USDCAD,H4,2005-01,month,12,66.7%,-635.41,0.8,1.2,False
USDCAD,H4,2005-02,month,8,62.5%,-468.92,0.8,0.8,False
USDCAD,H4,2005-03,month,12,66.7%,-1017.43,0.67,0.8,False
USDCAD,H4,2005-04,month,12,83.3%,2905.23,3.18,0.5,True
USDCAD,H4,2005-05,month,10,60.0%,-198.59,0.93,1.5,False
USDCAD,H4,2005-06,month,9,55.6%,-1992.63,0.34,1.2,False
USDCAD,H4,2005-07,month,9,66.7%,185.48,1.08,0.6,False
USDCAD,H4,2005-08,month,16,62.5%,-1545.77,0.67,1.6,False
USDCAD,H4,2005-09,month,11,54.5%,-2526.17,0.29,1.3,False
USDCAD,H4,2005-10,month,10,60.0%,-1610.52,0.47,0.9,False
USDCAD,H4,2005-11,month,12,91.7%,2372.38,5.18,0.3,True
USDCAD,H4,2005-12,month,8,75.0%,991.29,1.75,0.7,False
USDCAD,H4,2006-01,month,10,60.0%,-1311.06,0.55,1.1,False
USDCAD,H4,2006-02,month,7,57.1%,-1095.42,0.42,0.7,False
USDCAD,H4,2006-03,month,13,69.2%,-207.82,0.92,0.8,False
USDCAD,H4,2006-04,month,12,83.3%,860.07,1.73,0.6,True
USDCAD,H4,2006-05,month,14,57.1%,-1763.69,0.6,1.4,False
USDCAD,H4,2006-06,month,9,55.6%,-1186.64,0.61,1.1,False
USDCAD,H4,2006-07,month,9,66.7%,798.84,1.42,0.9,False
USDCAD,H4,2006-08,month,9,44.4%,-2069.99,0.27,1.4,False
USDCAD,H4,2006-09,month,8,50.0%,-1146.43,0.44,0.6,False
USDCAD,H4,2006-10,month,11,54.5%,-543.79,0.78,0.7,False
USDCAD,H4,2006-11,month,12,91.7%,1105.09,3.32,0.2,True
USDCAD,H4,2006-12,month,11,36.4%,-2042.64,0.4,1.5,False
USDCAD,H4,2007-01,month,8,50.0%,-1535.86,0.26,0.8,False
USDCAD,H4,2007-02,month,11,72.7%,562.85,1.42,0.4,False
USDCAD,H4,2007-03,month,12,58.3%,-772.65,0.71,0.8,False
USDCAD,H4,2007-04,month,16,68.8%,406.07,1.17,0.5,False
USDCAD,H4,2007-05,month,16,81.2%,2238.0,2.33,0.7,True
USDCAD,H4,2007-06,month,7,57.1%,-469.02,0.75,0.5,False
USDCAD,H4,2007-07,month,11,72.7%,-395.94,0.77,0.4,False
USDCAD,H4,2007-08,month,13,38.5%,-4001.33,0.34,2.2,False
USDCAD,H4,2007-09,month,12,75.0%,1061.04,1.54,0.7,False
USDCAD,H4,2007-10,month,11,72.7%,1603.89,1.82,0.7,False
USDCAD,H4,2007-11,month,14,71.4%,2205.45,1.75,0.6,False
USDCAD,H4,2007-12,month,10,90.0%,1352.78,2.69,0.4,True
USDCAD,H4,2008-01,month,15,86.7%,3246.83,3.37,0.4,True
USDCAD,H4,2008-02,month,13,76.9%,1338.96,1.57,0.8,False
USDCAD,H4,2008-03,month,9,44.4%,-1523.08,0.59,1.1,False
USDCAD,H4,2008-04,month,13,46.2%,-3156.51,0.39,1.8,False
USDCAD,H4,2008-05,month,8,62.5%,6.03,1.0,0.7,False
USDCAD,H4,2008-06,month,12,75.0%,580.78,1.33,0.6,False
USDCAD,H4,2008-07,month,13,76.9%,1181.27,1.71,0.4,False
USDCAD,H4,2008-08,month,11,90.9%,3220.08,6.07,0.3,True
USDCAD,H4,2008-09,month,13,69.2%,-657.87,0.79,1.1,False
USDCAD,H4,2008-10,month,17,82.4%,5039.45,3.1,0.8,True
USDCAD,H4,2008-11,month,12,66.7%,1865.55,1.58,0.7,False
